"id_obs","coder_1","coder_2","consensus","sec_create_1","sec_create_2","sec_review_1","sec_review_2","possibly_sensitive","lang","conversation_id","type","text","author_id","retweet_count","reply_count","like_count","quote_count","impression_count","id","created_at","in_reply_to_user_id","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","country","INSULT","THREAT","date","tox_60","tox_70","tox_80","tox_90","insult_60","insult_70","insult_80","insult_90"
2703784,1,0,1,13,4,7,0,FALSE,"es",1185319827868672000,"retweeted","Afuera los weones del gobierno¡¡¡ esto es lo que no entender nada¡¡¡¡  #EvasionMasivaTodoElDia",2232457795,0,0,1,0,0,1185319827868672000,"2019-10-18T22:20:43.000Z",NA,"No Error",0.5716857,0.16960317,0.6120431,0.05236103,"Chile",NA,NA,"2019-10-18",0,0,0,0,1,0,0,0
2724939,0,0,1,4,3,0,0,FALSE,"es",1185332113433939968,"retweeted","#EvasionMasivaTodoElDía el cambio sera les guste o no les guste weon",3377524798,0,0,1,0,0,1185332113433939968,"2019-10-18T23:09:32.000Z",NA,"No Error",0.45396814,0.023076924,0.47630358,0.010990778,"Chile",NA,NA,"2019-10-18",0,0,0,0,0,0,0,0
2739536,0,0,1,7,6,2,0,FALSE,"es",1185340786981900288,"retweeted","En la tele siguen jurando que es solo por 30 pesos. El país se cansó de abusos y de las mierdas de políticos de ambos lados, donde ninguno se salva. Basta de una vez #EvasionMasivaTodoElDia",165534779,0,0,2,0,0,1185340786981900288,"2019-10-18T23:44:00.000Z",NA,"No Error",0.4826145,0.16960317,0.5130944,0.039256934,"Chile",NA,NA,"2019-10-18",0,0,0,0,0,0,0,0
2757856,0,0,1,5,7,0,0,FALSE,"es",1185351498462617600,"retweeted","Pucha cabros no se aweonen, no destruyan weas que no sean del metro. No les den motivos para hablar weas #EvasionMasivaTodoElDia",1086000842321338368,3,0,4,0,0,1185351498462617600,"2019-10-19T00:26:34.000Z",NA,"No Error",0.56269526,0.16960317,0.5678696,0.016465442,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
2759044,0,0,1,13,8,2,0,FALSE,"es",1185352346785779712,"retweeted","Hoy día tenia clases en Valpo, producto de todo lo que paso llegue tarde, pero saben que.... NO me importa por que estos cabros están haciendo algo #EvasionMasivaTodoElDia #EvadirEsLuchar",65435183,1,0,4,0,0,1185352346785779712,"2019-10-19T00:29:56.000Z",NA,"No Error",0.4421347,0.055630904,0.48569724,0.058826666,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
2773510,1,0,1,7,5,4,0,FALSE,"es",1185361063006687232,"retweeted","Ocupen su caga de guanaco pa apagar los incendios pacos qls ! #EvasionMasivaTodoElDia",584231499,1,0,3,0,0,1185361063006687232,"2019-10-19T01:04:35.000Z",NA,"No Error",0.568186,0.23224287,0.5588244,0.13566011,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
2784543,1,0,1,13,7,8,0,FALSE,"es",1185366570408779776,"retweeted","qué sentirá la gente hueona que votó por el evasor máximo aka piñera pensando que se salvaban de ser chilezuela #EvasionMasivaTodoElDia #Cacerolazo #EvadirEsLuchar #ChileDespierta",2982129161,5,0,7,0,0,1185366570408779776,"2019-10-19T01:26:28.000Z",NA,"No Error",0.47119883,0.16960317,0.5130944,0.013113883,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
2819451,1,0,0,15,5,2,0,FALSE,"es",1185382847101767680,"retweeted","@sebastianpinera @GobiernodeChile #EvasionMasivaTodoElDia @T13 @meganoticiascl @TVN @CHVNoticias si al Presidente se le ocurre la estúpida idea de sacar a los militares a la calle, tendrá que lidiar con muertes y se llenara las manos con sangre, esperemos que no siga cagandola",350531965,1,0,3,0,0,1185382847101767680,"2019-10-19T02:31:08.000Z",13623532,"No Error",0.44002727,0.16960317,0.4596616,0.34804323,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
2832069,1,0,1,25,3,17,0,FALSE,"es",1185388971045675008,"retweeted","Delicuentes inveciles son  #EvasionMasivaTodoElDia",748339303516864512,0,0,2,0,0,1185388971045675008,"2019-10-19T02:55:28.000Z",NA,"No Error",0.54325575,0.101760045,0.6306599,0.012078222,"Chile",NA,NA,"2019-10-19",0,0,0,0,1,0,0,0
2837941,1,0,1,18,9,3,0,FALSE,"es",1185391992827797504,"retweeted","Vidal, hoy te apaño. Los periodistas son puros sapos #EvasionMasivaTodoElDia #ChileDespierta",96621824,1,0,1,0,0,1185391992827797504,"2019-10-19T03:07:29.000Z",NA,"No Error",0.50759226,0.16960317,0.57787937,0.020091362,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
2842140,0,0,1,5,7,1,0,FALSE,"es",1185394369676894208,"retweeted","Se escuchan mucho ""Pacos Culiaos"" en Carmen con Marin (donde esta la comisaria de FFEE). #EvasionMasivaTodoElDia",194366220,0,1,3,0,0,1185394369676894208,"2019-10-19T03:16:55.000Z",NA,"No Error",0.45243698,0.0912254,0.47384647,0.011741633,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
2871965,0,0,1,12,5,7,0,FALSE,"es",1185415260691415040,"retweeted","weon que chucha dijeron el la tele ??? me vine a acostar no se q esta pasando #EvasionMasivaTodoElDia",2920887581,0,1,0,0,0,1185415260691415040,"2019-10-19T04:39:56.000Z",NA,"No Error",0.41168427,0.021419114,0.3388922,0.008764107,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
2896270,1,0,1,18,9,10,0,FALSE,"es",1.185522082052e+18,"retweeted","No entendieron nada y con una soberbia increíble decidieron no dar pie atrás con el alza, más encima se ríen diciendo que se levanten más temprano o compren flores.Y la única solución es sacar los milicos a la calle,están cagaos de la cabeza #EvasionMasivaTodoElDia #FueraChadwick",94635498,0,0,3,0,0,1.185522082052e+18,"2019-10-19T11:44:24.000Z",NA,"No Error",0.43720075,0.08595808,0.48569724,0.13313138,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
3009191,1,0,1,289,5,0,0,FALSE,"es",1187036941054820352,"retweeted","Menos mal qué hay diputados y diputadas que están mencionando las atrocidades que están comentiendo los pacos y los milicos contra la población, la violacion a los DD.HH. LE ESTÁN DICIENDO TODAS LAS WEAS EN LA CARA AL CHADWICK DE MIERDA #ParoNacional #ChileViolatesHumanRights",1013975738184331264,8,0,5,0,0,1187036941054820352,"2019-10-23T16:03:55.000Z",NA,"No Error",0.5921536,0.35040274,0.6308392,0.063999176,"Chile",NA,NA,"2019-10-23",0,0,0,0,1,0,0,0
3026908,1,0,1,53,5,17,0,FALSE,"es",1187053778484322304,"retweeted","#ChileViolatesHumanRights mentirosos de que estan hablando?!!!...aca en chile se investigara y sancionara...de que están hablando mentirosos...la izquierda ultra como siempre sembrando el odio...",1154048260429897728,0,1,0,0,0,1187053778484322304,"2019-10-23T17:10:49.000Z",NA,"No Error",0.47886392,0.08332442,0.5678696,0.011405042,"Chile",NA,NA,"2019-10-23",0,0,0,0,0,0,0,0
3107664,0,0,1,12,7,0,0,FALSE,"es",1187144146059960320,"retweeted","Casi nadie lo sabe, pero me gusta mucho el kpop. En base a eso diré que lo que hizo hoy la comunidad kpop en tribunales, acá en Concepción, me parece una RIDICULEZ. Tenemos suficientes payasos en el congreso, no necesitamos más #ChileViolatesHumanRights",2863031734,0,1,2,0,0,1187144146059960320,"2019-10-23T23:09:55.000Z",NA,"No Error",0.4402136,0.027833538,0.5130944,0.01238892,"Chile",NA,NA,"2019-10-23",0,0,0,0,0,0,0,0
3154907,1,0,1,14,13,7,0,FALSE,"es",1.187304796275e+18,"retweeted","La diputada Camila Flores, no se merece el respeto que recibe una mujer decente, porque romper o tratar de acallar a una persona muerta o desaparecida rompiendo su foto, es porque es una CTM #CamilaFloresFuera #RenunciaPiñera #ChileEnCrisis #ChileViolatesHumanRights",891829399229739008,1,0,1,0,0,1.187304796275e+18,"2019-10-24T09:48:17.000Z",NA,"No Error",0.52272606,0.23226346,0.6051471,0.037530303,"Chile",NA,NA,"2019-10-24",0,0,0,0,1,0,0,0
3171754,1,0,1,12,5,0,0,FALSE,"es",1187408296690507776,"retweeted","No se por que me acorde de @ChespiritoRGB "" La Derecha Nunca es Buena, Mata el Alma y la Envenena "" #40Horas #PiñeraCuliao #RenunciaPiñera #ChileViolatesHumanRights #fachapobre #ChileNoQuiereMigajas #HoySeSale",104554281,2,0,3,0,0,1187408296690507776,"2019-10-24T16:39:33.000Z",NA,"No Error",0.52007306,0.35094213,0.5678696,0.061736204,"Chile",NA,NA,"2019-10-24",0,0,0,0,0,0,0,0
3323467,0,0,1,8,7,4,0,FALSE,"es",1187825753272082432,"retweeted","en el mega de nuevo salió un cabro diciendo “chupalo karol dance” JAJAJJSA ídolo #LaMarchaMasGrandeDeChile",1008406490477219840,0,0,2,0,0,1187825753272082432,"2019-10-25T20:18:22.000Z",NA,"No Error",0.5140397,0.16960317,0.5332045,0.009722093,"Chile",NA,NA,"2019-10-25",0,0,0,0,0,0,0,0
3343921,0,0,1,28,6,21,0,FALSE,"es",1187837473910611968,"retweeted","Me tuve que venir caminando desde plaza Italia hasta el terminal sur y CONCHETUMARE!!! La marcha aún sigue pasando por acá ❤️ #LaMarchaMasGrandeDeChile",43410459,2,0,3,0,0,1187837473910611968,"2019-10-25T21:04:57.000Z",NA,"No Error",0.45761138,0.08595808,0.4555076,0.011275585,"Chile",NA,NA,"2019-10-25",0,0,0,0,0,0,0,0
3349559,1,0,1,11,5,5,0,FALSE,"es",1049681735888367616,"retweeted","@tere_marinovic @YouTube #LaMarchaMasGrandeDeChile  hay más de un millón de personas en las calles de Chile. De qué mayoría hablas? Ridícula, nadie te pesca. #RenunciaPiñera",1162068445145513984,0,0,1,0,0,1187840036030570496,"2019-10-25T21:15:08.000Z",302219334,"No Error",0.4850187,0.023076924,0.57566804,0.010265815,"Chile",NA,NA,"2019-10-25",0,0,0,0,0,0,0,0
3402785,1,0,1,10,10,0,0,FALSE,"es",1187858363285168128,"retweeted","#LaMarchaMasGrandeDeChile ""dejaron de creer en el otro""...NO WEON, DEJARON DE CREER EN EL GOBIERNO. .",126498250,0,1,3,0,0,1187858363285168128,"2019-10-25T22:27:57.000Z",NA,"No Error",0.4269174,0.023076924,0.4555076,0.0069905366,"Chile",NA,NA,"2019-10-25",0,0,0,0,0,0,0,0
3406713,0,0,1,15,4,8,0,FALSE,"es",1187859718905253888,"retweeted","#LaMarchaMasGrandeDeChile                 H E R M O S O.    Qué grandes somos los chilenos!!!! #fuerapiñera #NoMasTag #ChileDespierto #renunciapiñeractm         HISTÓRICO!!! FUERZA CHILENOS A SEGUIR LA LUCHA",118861186,1,0,2,0,0,1187859718905253888,"2019-10-25T22:33:21.000Z",NA,"No Error",0.4269174,0.16960317,0.46476576,0.0287245,"Chile",NA,NA,"2019-10-25",0,0,0,0,0,0,0,0
3480114,0,0,1,9,7,1,0,FALSE,"es",1187887944973115392,"retweeted","#LaMarchaMasGrandeDeChile Que ejemplo de unión y civilidad hemos dado al mundo. Pidiendo solo un sueldo de $500.000. Mientras a las ratas del congreso les pagamos sueldos millonarios por hacer NADA. Sólo la union hace el cambio Viva 🇨🇱🇨🇱🇨🇱🇨🇱",105925639,0,0,0,0,0,1187887944973115392,"2019-10-26T00:25:30.000Z",NA,"No Error",0.4398409,0.024819711,0.5130944,0.010084574,"Chile",NA,NA,"2019-10-26",0,0,0,0,0,0,0,0
8749,0,0,0,25,11,0,0,FALSE,"es",1185565166710263808,"retweeted","#ChileDesperto VEAN LOS  CANALES DE T.V. COMO LOS POLITICOS OPORTUNISTAS SALEN AHORA A DAR SOLUCIONES....CARAS DE RAJA CUANDO TODO ESTO PASABA MUCHO ANTES CALLADOS SE MANTENIAN....AHORA DAN SOLUCIONES DE SUBSIDIOS CHANTAS.",353244742,0,0,3,0,0,1185565166710263808,"2019-10-19T14:35:37.000Z",NA,"No Error",0.51869136,0.16960317,0.5739874,0.011094344,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
128260,0,0,1,10,5,5,0,FALSE,"es",1185651037161639936,"retweeted","AYUDEN A LOS PERRITOS CUANDO ESTÉN EN MEDIO DE CAOS. SI PUEDEN DARLES AGÜITA O MOJARLES LA CARITA EN CASO DE EXPOSICIÓN A BOMBAS LACRIMÓGENAS, HÁGANLO POR FAVOR! #ChileDesperto",1011006304268247040,24,0,27,1,0,1185651037161639936,"2019-10-19T20:16:50.000Z",NA,"No Error",0.44002727,0.457266,0.3416952,0.54479665,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
44794,1,0,1,11,6,7,0,FALSE,"es",1185604999675600896,"retweeted","Van pasando milicos por Peñalolen! Espero que no vayan camino a Plaza Ñuñoa... Opresores de mierda! #EstadoEmergencia #ChileDesperto #EstadoFallido #19Oct",82724054,0,1,1,0,0,1185604999675600896,"2019-10-19T17:13:54.000Z",NA,"No Error",0.687436,0.44787344,0.7218519,0.03235042,"Chile",NA,NA,"2019-10-19",1,0,0,0,1,1,0,0
53592,1,0,1,14,5,9,0,FALSE,"es",1185610412521394176,"retweeted","El payaso qlo: ""los delincuentes van a perder, la paz va a ganar"" este saco weas sigue haciendo populismo penal como ya se dijo, no tiene vergüenza, no tiene ética, es inoperante, inepto, descerebrado #ChileDesperto",2762537446,0,0,2,0,0,1185610412521394176,"2019-10-19T17:35:24.000Z",NA,"No Error",0.78711975,0.35368225,0.83943826,0.0115345,"Chile",NA,NA,"2019-10-19",1,1,0,0,1,1,1,0
56631,1,0,1,9,7,7,0,FALSE,"es",1185612618792390656,"retweeted","Y pa que chucha se estan juntando en la moneda los culiaos? Pa ordenar toque de queda? Así se evitan que hoy la gente deje la caga y los milicos tengan que ""actuar""... y que a nivel internacional se hable de que EN CHILE EL GOBIERNO DE PIÑERA ESTÁ MATANDO GENTE. #ChileDesperto",121599247,0,0,2,0,0,1185612618792390656,"2019-10-19T17:44:10.000Z",NA,"No Error",0.6827122,0.4379392,0.6677319,0.044602267,"Chile",NA,NA,"2019-10-19",1,0,0,0,1,0,0,0
75013,1,0,1,16,9,9,0,FALSE,"es",1185623602772742144,"retweeted","Me da risa la gente que, en estos momentos, sube fotos de mierda a Instagram. A nadie le importa tu puto gato!!! A nadie le importa tu pinche rutina de Crossfit!!! Hoy lo único que importa es que #ChileDesperto",3949155357,1,0,3,0,0,1185623602772742144,"2019-10-19T18:27:49.000Z",NA,"No Error",0.61223894,0.3529199,0.5739874,0.00951496,"Chile",NA,NA,"2019-10-19",1,0,0,0,0,0,0,0
137087,1,0,1,9,6,5,0,FALSE,"es",1185655674979733504,"retweeted","Chadwick debe estar pegándose las feroces pajas en su casa viendo los milicos y pacos en las noticias. #ChileDesperto #EstadoEmergencia #RenunciaPiñeraCuliao",175305859,2,0,7,0,0,1185655674979733504,"2019-10-19T20:35:15.000Z",NA,"No Error",0.6544696,0.35368225,0.65129566,0.13815513,"Chile",NA,NA,"2019-10-19",1,0,0,0,1,0,0,0
160960,1,0,1,8,60,5,0,FALSE,"es",1185668738017828864,"retweeted","#ChileDesperto @Jorgeschneide64 este culiao cree que por luchar solo queremos que nos mantenga el estado y no trabajar. Haganle cagar la cuenta para que deje de responder weás estúpidas el sacowea",238322848,0,0,0,0,0,1185668738017828864,"2019-10-19T21:27:10.000Z",NA,"No Error",0.7701451,0.35368225,0.8012121,0.05042134,"Chile",NA,NA,"2019-10-19",1,1,0,0,1,1,1,0
166144,1,0,1,5,4,0,0,FALSE,"es",1185671451212505088,"retweeted","No debe haber dialogo con milicos culiaos en la calle!! #ChileDesperto #EstadoDeExcepcion #ToqueDeQuedaYa",21957540,0,0,2,0,0,1185671451212505088,"2019-10-19T21:37:57.000Z",NA,"No Error",0.61223894,0.3492342,0.6500014,0.032695748,"Chile",NA,NA,"2019-10-19",1,0,0,0,1,0,0,0
173047,1,0,1,3,7,0,0,FALSE,"es",1185675568622325760,"retweeted","#ChileDesperto La gente en Valpo no alcanzo ni a llegar a la plaza y los pacos culiaos llegaron tirando lacrimógenas. Pacos reconchetumare.",1160741504844992512,0,0,0,0,0,1185675568622325760,"2019-10-19T21:54:19.000Z",NA,"No Error",0.78855824,0.4379392,0.8012121,0.011508608,"Chile",NA,NA,"2019-10-19",1,1,0,0,1,1,1,0
173463,1,0,1,2,8,0,0,FALSE,"es",1185675818099494912,"retweeted","Callate culiao hablai puras falacias #ChileDesperto",1137949491422781440,0,0,1,0,0,1185675818099494912,"2019-10-19T21:55:18.000Z",NA,"No Error",0.7998551,0.35368225,0.78882504,0.015602129,"Chile",NA,NA,"2019-10-19",1,1,0,0,1,1,0,0
202850,1,0,1,7,11,4,0,FALSE,"es",1185688981436018688,"retweeted","Vayan a encerrarse ustedes csm!!#ChileDesperto",753070377774018560,1,0,2,0,0,1185688981436018688,"2019-10-19T22:47:36.000Z",NA,"No Error",0.62136006,0.18232453,0.6308392,0.032005094,"Chile",NA,NA,"2019-10-19",1,0,0,0,1,0,0,0
251850,1,0,1,7,4,4,0,FALSE,"es",1185720706761408512,"retweeted","Donde están los chupasangres políticos asquerosos #ChileDesperto",1630889779,0,0,0,0,0,1185720706761408512,"2019-10-20T00:53:40.000Z",NA,"No Error",0.68408644,0.4011458,0.71120167,0.03235042,"Chile",NA,NA,"2019-10-20",1,0,0,0,1,1,0,0
280026,1,0,1,7,5,5,0,FALSE,"es",1185737482773716992,"retweeted","Aún no se pitean la iglesia de los pacos ni ña catedral castrense??? #PiñeraCuliao #ChadwickCuliao #EstadoFallido #19Oct #ChileDespertó",147771264,2,0,1,0,0,1185737482773716992,"2019-10-20T02:00:20.000Z",NA,"No Error",0.6544696,0.45293763,0.65129566,0.023026628,"Chile",NA,NA,"2019-10-20",1,0,0,0,1,0,0,0
293824,1,0,1,10,7,8,0,FALSE,"es",1185748131448786944,"retweeted","Déjense de quemar weas tontos culiaos no ven que se ocupa agua para apagar la wea y estamos en plena crisis hidrica #ChileDesperto",768246890693533696,0,0,2,0,0,1185748131448786944,"2019-10-20T02:42:39.000Z",NA,"No Error",0.78207105,0.29050803,0.78882504,0.03407705,"Chile",NA,NA,"2019-10-20",1,1,0,0,1,1,0,0
315462,1,0,1,9,7,6,0,FALSE,"es",1185766153790152704,"retweeted","Que ASCO!! Escuchar a chadwick, pidiendo unidad, de parar con la violencia. Si es el wn más violento, mentiroso, corrupto del país una lacra en la sociedad #chile #ChileDesperto #toquedequeda",111770918,2,0,3,0,0,1185766153790152704,"2019-10-20T03:54:16.000Z",NA,"No Error",0.6407703,0.34966052,0.71120167,0.028897164,"Chile",NA,NA,"2019-10-20",1,0,0,0,1,1,0,0
318864,1,0,1,8,7,5,0,FALSE,"es",1185770103197065216,"retweeted","Carla Rubilar CTM, hasta cuando hay que soportarte mentirosa qlia. Ya basta, el. Pueblo está despertando y se les va a acabar el choreo, delincuentes qliaos. #fuerapiñeractm #ChileDesperto #BastaDeAbusos",148163868,0,0,4,0,0,1185770103197065216,"2019-10-20T04:09:57.000Z",NA,"No Error",0.7998551,0.45895407,0.82974654,0.04363242,"Chile",NA,NA,"2019-10-20",1,1,0,0,1,1,1,0
360487,1,0,1,7,5,5,0,FALSE,"es",1185892849868574720,"retweeted","@voigt_claus @bjlabbe Hasta cuando csm se roban todo estos #hdp #ChileDesperto",142359070,0,0,0,0,0,1185915444223528960,"2019-10-20T13:47:29.000Z",734410535094083584,"No Error",0.68408644,0.36435235,0.69164425,0.061736204,"Chile",NA,NA,"2019-10-20",1,0,0,0,1,0,0,0
420359,1,0,1,6,25,0,0,FALSE,"es",1186061020684533760,"retweeted","La Rubilar llenándose la boca hablando de pacifismo, looCOOO, TU PUTO GOBIERNO ESTÁ OPRIMIENDO Y MATANDO AL PUEBLO EN PLENA DEMOCRACIA Y NO HACEN MÁS QUE PREOCUPARSE DE LA PÉRDIDA MONETARIA QUE LES IMPLICARÁ ESTO. #TOQUEDEQUEDACHILE #CHILE #CHILERESISTE #CHILEDESPERTO",149297216,3,0,2,0,0,1186061020684533760,"2019-10-20T23:25:57.000Z",NA,"No Error",0.6744087,0.45895407,0.6677319,0.060119797,"Chile",NA,NA,"2019-10-20",1,0,0,0,1,0,0,0
432988,1,0,1,2,6,0,0,FALSE,"es",1186098193056096256,"retweeted","CHILE NO TE QUIERE RENUNCIA PIRAÑA CULIAAAAA !!! #RenunciaPiñera #ChileSeCanso #ChileResiste #ChileProtesta #ChileDesperto",748759203368488960,0,0,1,0,0,1186098193056096256,"2019-10-21T01:53:40.000Z",NA,"No Error",0.687436,0.44787344,0.71027446,0.027688526,"Chile",NA,NA,"2019-10-21",1,0,0,0,1,1,0,0
449102,1,0,1,38,9,34,0,FALSE,"es",1186254376668729344,"retweeted","Si ese hueón que dice ""comunista"" a eso que no entiende ya es patético, qué queda para los intelectuales rastreros que justifican con palabras rebuscadas el statu quo de mierda. #NoEstamosEnGuerra #EstadoDeEmergencia #ChileDespertó",267206463,1,0,3,0,0,1186254376668729344,"2019-10-21T12:14:17.000Z",NA,"No Error",0.62702215,0.35112193,0.6677319,0.02440793,"Chile",NA,NA,"2019-10-21",1,0,0,0,1,0,0,0
486235,1,0,1,12,9,7,0,FALSE,"es",1186350461428862976,"retweeted","Piñera puñetera pa fuera, vamos a ver vamos a ver quién lleva la batuta el pueblo unido o los milicianos hijos de puta. Bravo Chile, viva Chile, viva Allende #ChileDesperto",821579418,0,0,0,0,0,1186350461428862976,"2019-10-21T18:36:05.000Z",NA,"No Error",0.7761081,0.52891463,0.7804726,0.035458352,"Chile",NA,NA,"2019-10-21",1,1,0,0,1,1,0,0
496610,1,0,1,6,5,4,0,FALSE,"es",1186365769862598656,"retweeted","Increíble que lleguen los milicos culiaos y hayan saqueadoun tienda de zapatillas sospechosa la wea #21oct #ChileDesperto",34835084,0,0,0,0,0,1186365769862598656,"2019-10-21T19:36:55.000Z",NA,"No Error",0.681338,0.17009245,0.68668073,0.010110466,"Chile",NA,NA,"2019-10-21",1,0,0,0,1,0,0,0
533609,1,0,1,4,49,3,0,FALSE,"es",1186425165703458816,"retweeted","RENUNCIA PIÑERA CULIAOOOO #PueblosEnResistencia #11deSeptiembre1973 #21Oct #ToquedeQuedaValparaiso #ChileProtests #ChileEnResistencia #ChileDespertoً   #cacerolazo #pinerarenuncia #PineraConLaPera #pineraculiado",195985518,0,0,0,0,0,1186425165703458816,"2019-10-21T23:32:56.000Z",NA,"No Error",0.73663366,0.45895407,0.7492263,0.029069828,"Chile",NA,NA,"2019-10-21",1,1,0,0,1,1,0,0
541771,1,0,1,9,6,7,0,FALSE,"es",1186438167076974592,"quoted","Entiende @sebastianpinera ya nadie te quiere weon ni los de tu propio Partido te soportan CTM #FueraPiñera #ChileDesperto andate antes que te conviertas en un #PiñeraDictador",81941363,0,0,0,0,0,1186438167076974592,"2019-10-22T00:24:36.000Z",NA,"No Error",0.6852916,0.35368225,0.72756535,0.039256934,"Chile",NA,NA,"2019-10-22",1,0,0,0,1,1,0,0
566196,1,0,1,24,6,20,0,FALSE,"es",1186523399637688320,"retweeted","@meganoticiascl Esta ciega. esta rubilar no es mujer es simplemente una lame botas de piñera. Yo si que soy mujer, mis abuelas, mi madre, mis tias, mis primas porque tenemos ovarios y sabemos que este pais esta mal y usd tambien. Pero ya no mas. #ChileDesperto #EstoEsChile",1679194764,0,0,0,0,0,1186534891472801792,"2019-10-22T06:48:57.000Z",58048133,"No Error",0.6491204,0.35368225,0.7218519,0.023371955,"Chile",NA,NA,"2019-10-22",1,0,0,0,1,1,0,0
601667,1,0,1,14,6,9,0,FALSE,"es",1186678882981822464,"retweeted","@ClaudioConor Gila culia está toda mea se les acabó el tiempo de robo #ChileDesperto",157744507,0,0,0,0,0,1186709842154659840,"2019-10-22T18:24:09.000Z",100497345,"No Error",0.7252971,0.34993178,0.75027496,0.011612174,"Chile",NA,NA,"2019-10-22",1,1,0,0,1,1,0,0
639152,1,0,1,8,4,5,0,FALSE,"es",1186825189008560128,"retweeted","Que hace @RicardoLagos hablando en la tv, viejo ctm careraja, dando consejos 🤡🤣🤣 #Piñerarenuncia #Chiledesperto",709905952934330368,0,0,1,0,0,1186825189008560128,"2019-10-23T02:02:29.000Z",NA,"No Error",0.6852916,0.3536391,0.7492263,0.013165667,"Chile",NA,NA,"2019-10-23",1,0,0,0,1,1,0,0
652243,1,0,1,7,25,5,0,FALSE,"es",1186818848135241728,"retweeted","@GobiernodeChile @sebastianpinera Metanse su Nueva Agenda Social por el culo. #FuerzaChile #RenunciaPiñeraCuliao #ChileDesperto",135533377,0,0,0,0,0,1186956890485481472,"2019-10-23T10:45:49.000Z",42102939,"No Error",0.68408644,0.45895407,0.6677319,0.063352615,"Chile",NA,NA,"2019-10-23",1,0,0,0,1,0,0,0
674083,1,0,1,11,30,9,0,FALSE,"es",1187091780535312384,"quoted","País de mierda, la cámara de diputados es un verdadero consejo de curso, dan vergüenza y seguimos igual, nada ha cambiado, nunca habían trabajado tanto en sus vidas flojos culiaos. #ChileViolatesHumanRights #ChileSomosTodos #Chiledespertó #RenunciaPiñera #RenunciaChadwick",106968656,0,0,3,0,0,1187091780535312384,"2019-10-23T19:41:50.000Z",NA,"No Error",0.78855824,0.61260825,0.7775208,0.07399795,"Chile",NA,NA,"2019-10-23",1,1,0,0,1,1,0,0
781346,1,0,1,14,9,10,0,FALSE,"es",1188084499009150976,"retweeted","La manifestación de ayer en Santiago Fue pacífica, pues eramos tantos que los pacos y milicos tuvieron que irse alejando tanto, que quedaron fuera! Y los tontos weones se cuelgan de lo “pacifica” que fue. Tontos sacos de bolas! #NoEstamosEnGuerra #ChileDespertó #RenunciaChadwick",229311508,0,0,0,0,0,1188084499009150976,"2019-10-26T13:26:32.000Z",NA,"No Error",0.6544696,0.35368225,0.7065844,0.022681303,"Chile",NA,NA,"2019-10-26",1,0,0,0,1,1,0,0
788988,1,0,1,20,5,14,0,FALSE,"es",1187874842965696512,"quoted","@senadornavarro Qué te pasa marihuanero de cuarta acaso vienes recién despertando de tu ultima fumada? #ChileDespertó y no seguirá pagando dieta millonaria a zánganos sinverguenzas como tú que lo único que hacen es profitar de nuestros impuestos con su vida millonaria de injusticia social!!",3203322717,0,0,0,0,0,1188114052943417344,"2019-10-26T15:23:58.000Z",38550531,"No Error",0.6744087,0.35368225,0.7298119,0.016120117,"Chile",NA,NA,"2019-10-26",1,0,0,0,1,1,0,0
796859,1,0,1,8,4,6,0,FALSE,"es",1188153288639897600,"retweeted","Piñera, asesino, y sus secuaces en la derecha política son demasiado cara de raja. Tratando de apropiarse de #LaMarchaMasGrandeDeChile es muy requete sin vergüenza. #ChileDespertó #ChileEnMarcha #RenunciaPiñera",285539305,0,0,2,0,0,1188153288639897600,"2019-10-26T17:59:53.000Z",NA,"No Error",0.6426206,0.3529199,0.7298119,0.040638234,"Chile",NA,NA,"2019-10-26",1,0,0,0,1,1,0,0
873411,1,0,1,7,5,4,0,FALSE,"es",1188781012966359040,"retweeted","@sebastianpinera @alferdez bajate de tu nube csm nadie te quiere acá renuncia hdp #renunciapiñera #ChileNoSeRinde #ChileDesperto",148992901,0,0,0,0,0,1188874291678535680,"2019-10-28T17:44:54.000Z",13623532,"No Error",0.74954444,0.460081,0.755201,0.09009721,"Chile",NA,NA,"2019-10-28",1,1,0,0,1,1,0,0
